parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.bmicat_sa"	"BMI with SA categories"	.8260764	.03212274	-4.913552	8.944e-07	.76545639	.89149718	"modela"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	1.0501347	.04329553	1.1865199	.23541703	.96861509	1.1385152	"modela"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	1.391769	.06142541	7.4901387	6.880e-14	1.2764375	1.5175211	"modela"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	.80833726	.03341565	-5.14713	2.645e-07	.74542679	.87655709	"modela"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modela"	"hes"	""
"1.hba1ccat"	"HbA1c category"	1.0156381	.02485377	.63409977	.52601571	.96807536	1.0655377	"modela"	"hes"	""
"2.hba1ccat"	"HbA1c category"	1.1559854	.04185614	4.0033253	.00006246	1.0767922	1.241003	"modela"	"hes"	""
"3.hba1ccat"	"HbA1c category"	1.2347279	.04321505	6.0243619	1.698e-09	1.1528677	1.3224005	"modela"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.7603244	.05570328	17.870766	1.992e-71	1.6544647	1.8729575	"modela"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.96214293	.01517034	-2.4476238	.01438017	.93286435	.99234044	"modela"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0122322	.00023729	51.863183	0	1.0117672	1.0126974	"modela"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modela"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0810728	.01375096	6.1285804	8.867e-10	1.0544546	1.108363	"modela"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.78424142	.0163311	-11.671032	1.792e-31	.75287746	.81691196	"modela"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modela"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.0640215	.01452065	4.5472099	5.436e-06	1.0359388	1.0928654	"modela"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modela"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.79180718	.01575998	-11.728273	9.130e-32	.76151293	.8233066	"modela"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.76628932	.01286902	-15.850685	1.391e-56	.7414771	.79193184	"modela"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.78208882	.0135301	-14.207376	8.246e-46	.75601485	.80906204	"modela"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.45067562	.01207274	-29.752292	1.62e-194	.42762392	.47496995	"modela"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modela"	"hes"	""
"1.asthma"	"Asthma category"	1.1242482	.01667402	7.8964675	2.869e-15	1.0920382	1.1574083	"modela"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modela"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.8966066	.02854296	42.53076	0	1.8414804	1.953383	"modela"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3892985	.01906041	23.965905	6.31e-127	1.3524386	1.427163	"modela"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"hes"	""
"1.dm_type"	"Diabetes Type"	1.7218021	.09223124	10.143831	3.530e-24	1.5501981	1.9124024	"modela"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.2893854	.02794828	11.725858	9.394e-32	1.2357551	1.3453433	"modela"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.0828664	.02888895	2.9841438	.00284373	1.0277	1.1409942	"modela"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"hes"	""
"1.cancer"	"Cancer"	1.5031435	.022126	27.687742	9.81e-169	1.4603969	1.5471413	"modela"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.0040868	.07361257	18.926361	6.918e-80	1.8648798	2.1536851	"modela"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"hes"	""
"1.stroke"	"Stroke"	1.5550465	.02775372	24.737638	4.21e-135	1.5015907	1.6104054	"modela"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"hes"	""
"1.dementia"	"Dementia"	2.0141494	.06989307	20.177984	1.529e-90	1.8817161	2.1559032	"modela"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"hes"	""
"1.other_neuro"	"Neurological disease"	2.1854529	.05958367	28.676269	7.54e-181	2.0717363	2.3054112	"modela"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3305334	.01973824	19.250631	1.395e-82	1.2924042	1.3697875	"modela"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"hes"	""
"1.esrf"	"end stage renal failure"	4.8912111	.21220235	36.590093	4.11e-293	4.4924942	5.3253149	"modela"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1427915	.05633938	2.7073934	.00678138	1.0375354	1.2587256	"modela"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2066521	.02351832	9.637986	5.526e-22	1.1614264	1.253639	"modela"	"hes"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"hes"	""
"2.hh_total_cat"	"Number of people in household"	1.0211119	.01559572	1.367888	.17134714	.99099782	1.0521411	"modela"	"hes"	""
"3.hh_total_cat"	"Number of people in household"	1.2877738	.03604696	9.0353597	1.635e-19	1.2190261	1.3603985	"modela"	"hes"	""
"4.hh_total_cat"	"Number of people in household"	2.5741078	.10060213	24.192596	2.66e-129	2.3842939	2.7790328	"modela"	"hes"	""
"9.hh_total_cat"	"Number of people in household"	.89610075	.01656839	-5.9332519	2.970e-09	.86420866	.92916977	"modela"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modelb"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.8059071	.04009853	26.619548	4.03e-156	1.729001	1.8862339	"modelb"	"hes"	""
"3.eth5"	"Eth 5 categories"	2.215417	.07188377	24.51503	1.02e-132	2.0789139	2.360883	"modelb"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.8874037	.10978385	10.920394	9.210e-28	1.6840435	2.115321	"modelb"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.7648038	.080227	12.495524	7.897e-36	1.6143634	1.9292637	"modelb"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0273993	.01426784	1.9464233	.05160391	.99981197	1.0557478	"modelb"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"hes"	""
"1.male"	"Male"	1.4090431	.01644401	29.38311	9.03e-190	1.3771793	1.4416442	"modelb"	"hes"	""
"age1"	"Age spline 1"	1.0856867	.00351338	25.404976	2.22e-142	1.0788224	1.0925947	"modelb"	"hes"	""
"age2"	"Age spline 2"	.8619806	.00733524	-17.453218	3.254e-68	.84772302	.87647796	"modelb"	"hes"	""
"age3"	"Age spline 3"	1.50678	.03179726	19.427522	4.516e-84	1.4457298	1.5704083	"modelb"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0752002	.02038704	3.8239714	.00013132	1.0359757	1.1159099	"modelb"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1660248	.02171728	8.2469757	1.625e-16	1.1242273	1.2093764	"modelb"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3657889	.02502781	17.011492	6.750e-65	1.3176057	1.415734	"modelb"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6198509	.02949944	26.48557	1.42e-154	1.5630528	1.678713	"modelb"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.62854853	.02402243	-12.149543	5.769e-34	.58318566	.67743993	"modelb"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	.63244827	.02410587	-12.020329	2.779e-33	.58692326	.68150445	"modelb"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	.81534948	.03169933	-5.2507166	1.515e-07	.75552808	.87990744	"modelb"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	1.0382475	.0427951	.91061299	.36249932	.95766929	1.1256055	"modelb"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	1.3748312	.06065334	7.2156185	5.369e-13	1.2609474	1.4990006	"modelb"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	.81419874	.03363073	-4.9763774	6.479e-07	.7508813	.88285538	"modelb"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"hes"	""
"1.hba1ccat"	"HbA1c category"	.99403266	.02427787	-.24505852	.80641112	.94756986	1.0427737	"modelb"	"hes"	""
"2.hba1ccat"	"HbA1c category"	1.124114	.040675	3.2333352	.00122354	1.0471537	1.2067305	"modelb"	"hes"	""
"3.hba1ccat"	"HbA1c category"	1.1965045	.04184767	5.1295124	2.905e-07	1.1172326	1.281401	"modelb"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.6888388	.05338435	16.578288	1.000e-61	1.5873827	1.7967794	"modelb"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.98973768	.01529073	-.66769088	.50433093	.9602176	1.0201653	"modelb"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0121793	.00024598	49.813246	0	1.0116973	1.0126616	"modelb"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0654024	.0135394	4.9851569	6.191e-07	1.0391935	1.0922724	"modelb"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.78148824	.01627314	-11.840367	2.414e-32	.75023556	.81404282	"modelb"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.0897612	.01487121	6.299042	2.995e-10	1.0610005	1.1193015	"modelb"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.78859862	.01569537	-11.932848	7.980e-33	.75842854	.81996886	"modelb"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.76895904	.01291505	-15.64214	3.759e-55	.74405811	.79469333	"modelb"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.77863465	.01347105	-14.462477	2.091e-47	.7526745	.80549017	"modelb"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.4470152	.01193863	-30.147506	1.16e-199	.42421779	.47103773	"modelb"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"hes"	""
"1.asthma"	"Asthma category"	1.1169214	.01656232	7.4569761	8.853e-14	1.084927	1.1498593	"modelb"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.9296042	.02902368	43.700783	0	1.8735492	1.9873364	"modelb"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3844363	.01898701	23.718718	2.31e-124	1.3477182	1.4221549	"modelb"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"hes"	""
"1.dm_type"	"Diabetes Type"	1.7829806	.09544555	10.802741	3.341e-27	1.60539	1.9802165	"modelb"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.3435809	.02905015	13.659516	1.772e-42	1.2878332	1.4017418	"modelb"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.1817618	.03098303	6.3699939	1.890e-10	1.12257	1.2440747	"modelb"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"hes"	""
"1.cancer"	"Cancer"	1.4894922	.02192546	27.067443	2.38e-161	1.4471331	1.5330913	"modelb"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.993459	.07321313	18.783929	1.022e-78	1.8550068	2.1422449	"modelb"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"hes"	""
"1.stroke"	"Stroke"	1.535887	.02738293	24.068334	5.37e-128	1.4831443	1.5905053	"modelb"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"hes"	""
"1.dementia"	"Dementia"	2.0045096	.06952603	20.049107	2.055e-89	1.8727697	2.1455167	"modelb"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"hes"	""
"1.other_neuro"	"Neurological disease"	2.1871096	.05960005	28.717932	2.28e-181	2.0733604	2.3070993	"modelb"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.306714	.01934029	18.074517	5.060e-73	1.2693523	1.3451754	"modelb"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"hes"	""
"1.esrf"	"end stage renal failure"	4.8584635	.21025245	36.526953	4.14e-292	4.4633688	5.2885318	"modelb"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1443874	.05626274	2.7432525	.00608339	1.0392608	1.2601481	"modelb"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2159047	.02369215	10.032657	1.095e-23	1.1703444	1.2632385	"modelb"	"hes"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"hes"	""
"2.hh_total_cat"	"Number of people in household"	1.0524552	.01608812	3.3445502	.00082416	1.0213907	1.0844644	"modelb"	"hes"	""
"3.hh_total_cat"	"Number of people in household"	1.3436706	.03764798	10.54312	5.466e-26	1.2718714	1.419523	"modelb"	"hes"	""
"4.hh_total_cat"	"Number of people in household"	2.6518348	.10328161	25.040341	2.22e-138	2.4569399	2.8621896	"modelb"	"hes"	""
"9.hh_total_cat"	"Number of people in household"	.86846851	.01598933	-7.659785	1.862e-14	.83768867	.90037931	"modelb"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.2916641	.05690187	5.8096045	6.262e-09	1.1848175	1.408146	"modela"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.5096529	.09843311	6.3169349	2.668e-10	1.3285462	1.715448	"modela"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.4966885	.18371615	3.2852151	.00101905	1.1766513	1.9037725	"modela"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.2933811	.12396997	2.6839966	.00727478	1.0718629	1.5606797	"modela"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.1404947	.02531382	5.9229227	3.163e-09	1.0919442	1.1912038	"modela"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.male"	"Male"	1.7300392	.03414736	27.77113	9.68e-170	1.6643896	1.7982782	"modela"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1881539	.02198675	9.3164577	1.203e-20	1.1458328	1.2320381	"modela"	"onscoviddeath"	""
"age2"	"Age spline 2"	.85173077	.03373384	-4.0520089	.00005078	.78811475	.92048184	"modela"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.4225848	.12731913	3.9383425	.00008205	1.1937049	1.6953501	"modela"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.117852	.03440887	3.6193786	.00029531	1.0524059	1.187368	"modela"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2175907	.03733023	6.4213934	1.350e-10	1.1465797	1.2929996	"modela"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4418741	.04384516	12.034276	2.347e-33	1.3584498	1.5304215	"modela"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5945018	.04994637	14.894634	3.571e-50	1.4995532	1.6954624	"modela"	"onscoviddeath"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.bmicat_sa"	"BMI with SA categories"	.603637	.03187723	-9.5587102	1.192e-21	.54428339	.66946308	"modela"	"onscoviddeath"	""
"3.bmicat_sa"	"BMI with SA categories"	.51649319	.02754283	-12.389558	2.977e-35	.46523556	.57339816	"modela"	"onscoviddeath"	""
"4.bmicat_sa"	"BMI with SA categories"	.64341011	.03561089	-7.9674072	1.620e-15	.57726648	.71713253	"modela"	"onscoviddeath"	""
"5.bmicat_sa"	"BMI with SA categories"	.87940638	.05343781	-2.1148118	.03444599	.78066677	.99063468	"modela"	"onscoviddeath"	""
"6.bmicat_sa"	"BMI with SA categories"	1.2222583	.08380004	2.9272953	.00341924	1.0685706	1.3980502	"modela"	"onscoviddeath"	""
"7.bmicat_sa"	"BMI with SA categories"	.79295671	.0471534	-3.9012109	.00009571	.70572016	.89097686	"modela"	"onscoviddeath"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.hba1ccat"	"HbA1c category"	1.0190506	.03782841	.50837179	.61119263	.94754117	1.0959567	"modela"	"onscoviddeath"	""
"2.hba1ccat"	"HbA1c category"	1.2506641	.06790343	4.1197024	.00003794	1.1244124	1.3910916	"modela"	"onscoviddeath"	""
"3.hba1ccat"	"HbA1c category"	1.258252	.06827675	4.2335049	.00002301	1.1313024	1.3994472	"modela"	"onscoviddeath"	""
"4.hba1ccat"	"HbA1c category"	1.6524621	.08542782	9.7155253	2.589e-22	1.49323	1.8286742	"modela"	"onscoviddeath"	""
"5.hba1ccat"	"HbA1c category"	1.0882776	.02885582	3.1904918	.00142031	1.0331657	1.1463294	"modela"	"onscoviddeath"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0100319	.00045597	22.111324	2.46e-108	1.0091386	1.010926	"modela"	"onscoviddeath"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.2313448	.02630313	9.7422384	1.991e-22	1.1808559	1.2839924	"modela"	"onscoviddeath"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.0146694	.03929805	.37601149	.70690835	.94049746	1.094691	"modela"	"onscoviddeath"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.hypertension"	"Diagnosed hypertension"	1.0441636	.02276042	1.9825991	.04741222	1.0004935	1.0897399	"modela"	"onscoviddeath"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.74492	.02280211	-9.6202891	6.565e-22	.70154289	.79097915	"modela"	"onscoviddeath"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.63828055	.01717234	-16.688091	1.600e-62	.60549538	.6728409	"modela"	"onscoviddeath"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.62773541	.01711238	-17.081	2.056e-65	.59507602	.66218723	"modela"	"onscoviddeath"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.37232507	.02052661	-17.920775	8.119e-72	.33419104	.41481052	"modela"	"onscoviddeath"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.asthma"	"Asthma category"	1.0666087	.02788978	2.4661126	.01365884	1.0133228	1.1226966	"modela"	"onscoviddeath"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.660259	.03870619	21.746074	7.53e-105	1.5861034	1.7378817	"modela"	"onscoviddeath"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2703578	.02626442	11.574399	5.556e-31	1.2199096	1.3228924	"modela"	"onscoviddeath"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.dm_type"	"Diabetes Type"	2.0240674	.18220921	7.8326898	4.775e-15	1.6966751	2.4146336	"modela"	"onscoviddeath"	""
"2.dm_type"	"Diabetes Type"	1.4013504	.04585579	10.312035	6.217e-25	1.3142961	1.4941708	"modela"	"onscoviddeath"	""
"3.dm_type"	"Diabetes Type"	1.0199155	.04428855	.45412454	.64973919	.93670285	1.1105204	"modela"	"onscoviddeath"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.cancer"	"Cancer"	1.3443377	.03024194	13.153639	1.622e-39	1.2863523	1.4049369	"modela"	"onscoviddeath"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.9843941	.12417495	10.951745	6.518e-28	1.7553485	2.2433266	"modela"	"onscoviddeath"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.stroke"	"Stroke"	1.3952851	.03652418	12.724933	4.298e-37	1.3255044	1.4687394	"modela"	"onscoviddeath"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.dementia"	"Dementia"	2.1461341	.09221079	17.773779	1.128e-70	1.9728049	2.3346919	"modela"	"onscoviddeath"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.other_neuro"	"Neurological disease"	2.3889686	.09399285	22.134249	1.48e-108	2.2116699	2.5804804	"modela"	"onscoviddeath"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.egfr60"	"CKD defined by egfr<60"	1.4400433	.0309776	16.952412	1.847e-64	1.3805904	1.5020563	"modela"	"onscoviddeath"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.esrf"	"end stage renal failure"	4.5953955	.3214083	21.804757	2.09e-105	4.0067171	5.2705641	"modela"	"onscoviddeath"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.4101672	.11451372	4.2325591	.0000231	1.2026745	1.6534577	"modela"	"onscoviddeath"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"onscoviddeath"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2070137	.03822966	5.9403829	2.844e-09	1.1343633	1.2843171	"modela"	"onscoviddeath"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"onscoviddeath"	""
"2.hh_total_cat"	"Number of people in household"	1.0394504	.03012814	1.3349149	.18190419	.98204628	1.1002099	"modela"	"onscoviddeath"	""
"3.hh_total_cat"	"Number of people in household"	1.649116	.08802742	9.371543	7.148e-21	1.4853038	1.8309948	"modela"	"onscoviddeath"	""
"4.hh_total_cat"	"Number of people in household"	7.537887	.2954948	51.527451	0	6.980418	8.1398764	"modela"	"onscoviddeath"	""
"9.hh_total_cat"	"Number of people in household"	.92876938	.02884813	-2.3790532	.01735717	.87391473	.9870672	"modela"	"onscoviddeath"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"modelb"	"onscoviddeath"	""
"2.eth5"	"Eth 5 categories"	1.5882059	.06768856	10.854301	1.903e-27	1.4609287	1.7265717	"modelb"	"onscoviddeath"	""
"3.eth5"	"Eth 5 categories"	1.9766485	.12565005	10.719404	8.253e-27	1.7451025	2.2389169	"modelb"	"onscoviddeath"	""
"4.eth5"	"Eth 5 categories"	1.8008835	.2200489	4.8144707	1.476e-06	1.4173522	2.2881971	"modelb"	"onscoviddeath"	""
"5.eth5"	"Eth 5 categories"	1.5537378	.14744735	4.6435254	3.425e-06	1.2900305	1.8713519	"modelb"	"onscoviddeath"	""
"6.eth5"	"Eth 5 categories"	1.0886945	.02378938	3.8889795	.00010067	1.0430525	1.1363336	"modelb"	"onscoviddeath"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"onscoviddeath"	""
"1.male"	"Male"	1.7253916	.03407886	27.615997	7.15e-168	1.6598746	1.7934946	"modelb"	"onscoviddeath"	""
"age1"	"Age spline 1"	1.1897368	.02201651	9.388206	6.103e-21	1.1473584	1.2336805	"modelb"	"onscoviddeath"	""
"age2"	"Age spline 2"	.84823835	.03358936	-4.1565135	.00003231	.78489436	.91669444	"modelb"	"onscoviddeath"	""
"age3"	"Age spline 3"	1.4355218	.12844125	4.0406174	.00005331	1.2046192	1.7106841	"modelb"	"onscoviddeath"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"onscoviddeath"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0893067	.03339634	2.7901533	.00526831	1.0257789	1.156769	"modelb"	"onscoviddeath"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1649843	.03532955	5.0355026	4.766e-07	1.0977574	1.2363283	"modelb"	"onscoviddeath"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4300777	.04272828	11.972863	4.930e-33	1.3487367	1.5163242	"modelb"	"onscoviddeath"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6748228	.05052629	17.094437	1.633e-65	1.578664	1.7768388	"modelb"	"onscoviddeath"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"onscoviddeath"	""
"2.bmicat_sa"	"BMI with SA categories"	.59366911	.03135026	-9.8742017	5.386e-23	.53529664	.65840692	"modelb"	"onscoviddeath"	""
"3.bmicat_sa"	"BMI with SA categories"	.50748003	.02706145	-12.720035	4.577e-37	.45711818	.56339036	"modelb"	"onscoviddeath"	""
"4.bmicat_sa"	"BMI with SA categories"	.6314748	.03494107	-8.3079098	9.740e-17	.56657438	.70380949	"modelb"	"onscoviddeath"	""
"5.bmicat_sa"	"BMI with SA categories"	.8649247	.05254718	-2.3885519	.01691492	.76782961	.97429787	"modelb"	"onscoviddeath"	""
