idstr	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	eth5	idstr5	dm_type
"model3_positivetest_eth5_1"	"age3"	"Age spline 3"	1.4978394	.02465557	24.544661	4.93e-133	1.4502866	1.5469514	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1013719	.0191645	5.5490494	2.872e-08	1.0644435	1.1395815	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1887716	.02083659	9.8654802	5.875e-23	1.1486261	1.2303201	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3357767	.02313413	16.716627	9.918e-63	1.2911956	1.3818971	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4303406	.0255712	20.020059	3.683e-89	1.3810899	1.4813476	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0241028	.00094563	25.793425	1.05e-146	1.0222511	1.0259579	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0092213	.00030293	30.580156	2.25e-205	1.0086278	1.0098152	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.075654	.01248386	6.283811	3.304e-10	1.0514623	1.1004023	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.63247614	.01197272	-24.200464	2.20e-129	.60944002	.65638299	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.hypertension"	"Diagnosed hypertension"	.96595868	.01335708	-2.5046806	.0122562	.94013085	.99249606	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"bp_map"	"Mean Arterial Pressure"	1.0001133	.00001961	5.7801944	7.461e-09	1.0000749	1.0001518	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4478831	.02501943	21.417966	9.09e-102	1.399667	1.4977601	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.254994	.0192217	14.829479	9.446e-50	1.21788	1.293239	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.cancer"	"Cancer"	1.2490719	.02115463	13.131626	2.169e-39	1.2082902	1.2912301	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.chronic_liver_disease"	"Chronic liver disease"	1.4791346	.06974118	8.3023818	1.020e-16	1.3485702	1.6223399	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.stroke"	"Stroke"	1.4466277	.02856148	18.701615	4.803e-78	1.3917175	1.5037044	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.dementia"	"Dementia"	1.7076126	.05278276	17.311281	3.867e-67	1.6072317	1.8142629	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.other_neuro"	"Neurological disease"	1.7105513	.05001478	18.359589	2.767e-75	1.61528	1.8114417	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.egfr60"	"CKD defined by egfr<60"	1.2787524	.02130107	14.761042	2.612e-49	1.2376773	1.3211908	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.esrf"	"end stage renal failure"	4.3234297	.26738488	23.672666	6.90e-124	3.8298818	4.8805799	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.93254214	.0602559	-1.0808835	.27974894	.821615	1.0584457	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0548852	.02147131	2.6251127	.00866203	1.0136306	1.0978189	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	"1"
"model3_positivetest_eth5_1"	"2.hh_total_cat"	"Number of people in household"	1.2495393	.016573	16.796357	2.595e-63	1.2174754	1.2824477	"model3"	"positivetest"	"eth5"	""	"2"
"model3_positivetest_eth5_1"	"3.hh_total_cat"	"Number of people in household"	1.399369	.03774522	12.457681	1.270e-35	1.3273112	1.4753387	"model3"	"positivetest"	"eth5"	""	"3"
"model3_positivetest_eth5_1"	"4.hh_total_cat"	"Number of people in household"	2.6851903	.08657279	30.636659	3.98e-206	2.5207607	2.8603456	"model3"	"positivetest"	"eth5"	""	"4"
"model3_positivetest_eth5_1"	"0b.carehome"	"Care home y/n"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_1"	"1.carehome"	"Care home y/n"	4.278902	.14315645	43.450539	0	4.0073221	4.5688872	"model3"	"positivetest"	"eth5"	""	""
"crude_positivetest_eth5_2"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"crude"	"positivetest"	"eth5"	""	""
"crude_positivetest_eth5_2"	"1.dm_type"	"Diabetes Type"	1.9896447	.29753795	4.6003816	4.217e-06	1.4841714	2.66727	"crude"	"positivetest"	"eth5"	""	""
"crude_positivetest_eth5_2"	"2.dm_type"	"Diabetes Type"	1.6433151	.04191542	19.473984	1.825e-84	1.5631821	1.727556	"crude"	"positivetest"	"eth5"	""	""
"crude_positivetest_eth5_2"	"3.dm_type"	"Diabetes Type"	1.3315303	.0646777	5.8946992	3.754e-09	1.2106116	1.4645267	"crude"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"1.dm_type"	"Diabetes Type"	1.9855626	.29703912	4.5849243	4.542e-06	1.4809632	2.6620909	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"2.dm_type"	"Diabetes Type"	1.5748776	.04667068	15.325984	5.127e-53	1.4860106	1.6690591	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"3.dm_type"	"Diabetes Type"	1.2825521	.06358717	5.0193397	5.185e-07	1.1637873	1.4134369	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"1.male"	"Male"	.89947462	.01820434	-5.234704	1.652e-07	.86449317	.93587159	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"age1"	"Age spline 1"	1.0099051	.00263701	3.7747462	.00016017	1.0047499	1.0150868	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"age2"	"Age spline 2"	.96567361	.0092581	-3.6433391	.00026912	.9476975	.9839907	"model0"	"positivetest"	"eth5"	""	""
"model0_positivetest_eth5_2"	"age3"	"Age spline 3"	1.1156068	.03071314	3.9737276	.00007076	1.0570054	1.1774571	"model0"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"1.dm_type"	"Diabetes Type"	2.0027365	.2996178	4.6423462	3.445e-06	1.4937588	2.6851413	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"2.dm_type"	"Diabetes Type"	1.5356618	.04577595	14.390518	5.935e-47	1.4485131	1.6280537	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"3.dm_type"	"Diabetes Type"	1.2634544	.06282561	4.7028308	2.566e-06	1.1461286	1.3927905	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"1.male"	"Male"	.89358518	.01816585	-5.5345898	3.120e-08	.85868076	.92990841	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"age1"	"Age spline 1"	1.0097983	.00264649	3.7204438	.00019887	1.0046245	1.0149986	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"age2"	"Age spline 2"	.96969122	.00933265	-3.1978857	.00138439	.95157099	.98815649	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"age3"	"Age spline 3"	1.100696	.03041732	3.4718296	.00051692	1.0426649	1.1619569	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1497538	.05857209	2.7392857	.00615728	1.0404997	1.2704798	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.371112	.06383634	6.7791052	1.209e-11	1.2515339	1.5021152	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4064304	.06209541	7.7247246	1.121e-14	1.2898428	1.5335563	"model1"	"positivetest"	"eth5"	""	""
"model1_positivetest_eth5_2"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5519904	.06917067	9.8619706	6.084e-23	1.422171	1.69366	"model1"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.dm_type"	"Diabetes Type"	1.2921182	.20239151	1.6361742	.10180313	.95054768	1.7564289	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"2.dm_type"	"Diabetes Type"	1.2306712	.03958464	6.4529522	1.097e-10	1.1554817	1.3107535	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"3.dm_type"	"Diabetes Type"	1.0910449	.05600079	1.6976384	.08957603	.98662568	1.2065152	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.male"	"Male"	1.0706755	.02533234	2.8862778	.00389828	1.0221587	1.1214952	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"age1"	"Age spline 1"	1.0027916	.00334153	.83658475	.40282602	.99626364	1.0093623	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"age2"	"Age spline 2"	.9681281	.01106589	-2.8337992	.00459982	.94668049	.99006161	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"age3"	"Age spline 3"	1.0970977	.03509709	2.8967109	.00377097	1.0304209	1.1680891	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1557164	.06411023	2.6088787	.00908394	1.0366525	1.2884554	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.3760512	.06981406	6.2918602	3.137e-10	1.2458015	1.5199188	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4270876	.06869106	7.3884913	1.485e-13	1.2986111	1.5682747	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5719395	.07645255	9.299941	1.405e-20	1.4290155	1.7291581	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.023082	.00214466	10.885812	1.347e-27	1.0188871	1.0272941	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0042384	.00107056	3.9674013	.00007266	1.0021423	1.0063388	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.94254179	.02775138	-2.0098076	.04445156	.88968974	.99853353	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.49323963	.02333044	-14.941946	1.758e-50	.44956841	.54115309	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.hypertension"	"Diagnosed hypertension"	1.0306567	.03379187	.92098603	.35705772	.96650897	1.0990618	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"bp_map"	"Mean Arterial Pressure"	1.0019064	.00017235	11.071728	1.721e-28	1.0015686	1.0022442	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.2832615	.08363946	3.8265632	.00012994	1.1293698	1.4581229	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.279767	.05418414	5.8262515	5.669e-09	1.177855	1.3904968	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.cancer"	"Cancer"	1.0089255	.07012794	.12784037	.8982753	.88042861	1.1561762	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.chronic_liver_disease"	"Chronic liver disease"	1.6957191	.16846204	5.3158622	1.062e-07	1.3956962	2.0602359	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.stroke"	"Stroke"	1.4732322	.10064928	5.671345	1.417e-08	1.2886004	1.6843183	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.dementia"	"Dementia"	1.5181284	.27601064	2.296236	.02166239	1.0630451	2.16803	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.other_neuro"	"Neurological disease"	1.1095322	.13073011	.88214661	.37769753	.88073955	1.3977591	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.egfr60"	"CKD defined by egfr<60"	1.4062147	.07742855	6.191265	5.968e-10	1.2623595	1.5664633	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.esrf"	"end stage renal failure"	5.6365414	.59817123	16.294842	1.074e-59	4.5780439	6.939776	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.53548007	.07310481	-4.5750255	4.762e-06	.40976568	.69976311	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	"eth5"	""	""
"model2_positivetest_eth5_2"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.94423592	.05196069	-1.0427023	.29708618	.84769467	1.0517719	"model2"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.dm_type"	"Diabetes Type"	1.2384136	.20957067	1.2635906	.20637701	.88883483	1.7254818	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"2.dm_type"	"Diabetes Type"	1.2022707	.04143937	5.3445004	9.067e-08	1.1237337	1.2862966	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"3.dm_type"	"Diabetes Type"	1.0521797	.05760851	.928995	.35289168	.9451164	1.1713713	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.male"	"Male"	1.0768633	.02717826	2.9341248	.0033449	1.0248909	1.1314712	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"age1"	"Age spline 1"	1.0024308	.00355537	.68453293	.4936387	.99548658	1.0094235	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"age2"	"Age spline 2"	.97245127	.01182807	-2.2967167	.02163494	.94954282	.9959124	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"age3"	"Age spline 3"	1.0882305	.03697323	2.488641	.01282324	1.0181244	1.1631639	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1669487	.06812982	2.6444813	.00818162	1.0407734	1.3084206	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.3858747	.07417952	6.0967569	1.082e-09	1.2478519	1.5391639	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.396257	.07120655	6.5452372	5.940e-11	1.263443	1.5430326	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.57159	.08106087	8.7649783	1.868e-18	1.4204803	1.7387746	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.022827	.00229343	10.065931	7.814e-24	1.0183418	1.0273319	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0044194	.00113503	3.9022222	.00009531	1.0021972	1.0066465	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	.94009905	.02969478	-1.9555611	.05051688	.88366332	1.0001391	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.50283152	.02542129	-13.598709	4.076e-42	.45539569	.55520846	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.hypertension"	"Diagnosed hypertension"	1.0451338	.03661437	1.2600895	.20763706	.97577931	1.1194178	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"bp_map"	"Mean Arterial Pressure"	1.001845	.00019681	9.3830528	6.409e-21	1.0014593	1.0022308	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.3445262	.09264904	4.2961679	.00001738	1.174666	1.5389487	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2603648	.05714533	5.1036514	3.332e-07	1.1531943	1.3774949	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.cancer"	"Cancer"	1.0597013	.07736518	.79427187	.42703718	.9184175	1.2227194	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	"eth5"	""	""
"model3_positivetest_eth5_2"	"1.chronic_liver_disease"	"Chronic liver disease"	1.6430563	.17650732	4.6223176	3.795e-06	1.3311012	2.0281207	"model3"	"positivetest"	"eth5"	""	""
