parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.diabcat"	"Diabetes and HbA1c combined"	1.2054251	.01586609	14.194571	9.899e-46	1.1747258	1.2369267	"model2"	"ons"	"eth5"
"5.diabcat"	"Diabetes and HbA1c combined"	1.4705119	.02548269	22.252164	1.07e-109	1.4214054	1.5213149	"model2"	"ons"	"eth5"
"6.diabcat"	"Diabetes and HbA1c combined"	2.4661946	.05865158	37.955935	0	2.3538777	2.5838709	"model2"	"ons"	"eth5"
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"ons"	"eth5"
"1.cancer"	"Cancer"	3.0519053	.02915327	116.80381	0	2.9952975	3.1095829	"model2"	"ons"	"eth5"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.chronic_liver_disease"	"Chronic liver disease"	3.091971	.07966533	43.811327	0	2.9397068	3.2521219	"model2"	"ons"	"eth5"
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"ons"	"eth5"
"1.stroke"	"Stroke"	1.5147187	.01909213	32.943223	5.29e-238	1.4777573	1.5526047	"model2"	"ons"	"eth5"
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"ons"	"eth5"
"1.dementia"	"Dementia"	2.4096146	.04810159	44.056258	0	2.3171577	2.5057606	"model2"	"ons"	"eth5"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.other_neuro"	"Neurological disease"	2.1549593	.04405367	37.55685	0	2.0703226	2.2430561	"model2"	"ons"	"eth5"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"ons"	"eth5"
"1.egfr60"	"CKD defined by egfr<60"	1.1491038	.01238726	12.892685	4.949e-38	1.1250799	1.1736407	"model2"	"ons"	"eth5"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"ons"	"eth5"
"1.esrf"	"end stage renal failure"	3.3268345	.14526645	27.528213	8.07e-167	3.0539606	3.62409	"model2"	"ons"	"eth5"
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model2"	"ons"	"eth5"
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.3570019	.05603287	7.3932058	1.433e-13	1.251506	1.4713907	"model2"	"ons"	"eth5"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"ons"	"eth5"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.059548	.01709971	3.5840805	.00033827	1.0265576	1.0935985	"model2"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"ons"	"eth5"
"2.eth5"	"Eth 5 categories"	.77066254	.02531254	-7.9312935	2.169e-15	.72261403	.82190593	"model3"	"ons"	"eth5"
"3.eth5"	"Eth 5 categories"	.79169853	.03998399	-4.6248685	3.748e-06	.71708512	.87407554	"model3"	"ons"	"eth5"
"4.eth5"	"Eth 5 categories"	.81248917	.07257862	-2.3245903	.02009388	.68199444	.96795314	"model3"	"ons"	"eth5"
"5.eth5"	"Eth 5 categories"	.65319627	.04834209	-5.7544399	8.693e-09	.56499879	.75516155	"model3"	"ons"	"eth5"
"0b.male"	"Male"	1	0			1	1	"model3"	"ons"	"eth5"
"1.male"	"Male"	1.1946483	.0134361	15.813401	2.515e-56	1.1686022	1.221275	"model3"	"ons"	"eth5"
"age1"	"Age spline 1"	1.2266665	.01314946	19.058455	5.590e-81	1.2011629	1.2527116	"model3"	"ons"	"eth5"
"age2"	"Age spline 2"	.74329221	.01741557	-12.661633	9.647e-37	.70993022	.77822199	"model3"	"ons"	"eth5"
"age3"	"Age spline 3"	2.036565	.11074844	13.079521	4.311e-39	1.8306694	2.2656177	"model3"	"ons"	"eth5"
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1161326	.01970769	6.222398	4.896e-10	1.0781669	1.1554351	"model3"	"ons"	"eth5"
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1995049	.02132306	10.233078	1.410e-24	1.1584321	1.2420339	"model3"	"ons"	"eth5"
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3193387	.02384431	15.334021	4.530e-53	1.2734228	1.3669103	"model3"	"ons"	"eth5"
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5270393	.02861401	22.59182	5.22e-113	1.4719742	1.5841643	"model3"	"ons"	"eth5"
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ons"	"eth5"
"2.hh_total_cat"	"Number of people in household"	1.1758032	.01832792	10.389781	2.760e-25	1.1404243	1.2122797	"model3"	"ons"	"eth5"
"3.hh_total_cat"	"Number of people in household"	1.7379331	.0550516	17.448167	3.555e-68	1.6333151	1.8492521	"model3"	"ons"	"eth5"
"0o.carehome"	"Care home y/n"	1	0			1	1	"model3"	"ons"	"eth5"
"bmi"	"Body Mass Index (BMI, kg/m2)"	.96551131	.00112357	-30.160078	7.91e-200	.96331166	.96771599	"model3"	"ons"	"eth5"
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0134229	.00022246	60.74125	0	1.0129869	1.013859	"model3"	"ons"	"eth5"
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"ons"	"eth5"
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.180338	.01552354	12.606726	1.939e-36	1.1503012	1.2111591	"model3"	"ons"	"eth5"
"3.smoke_nomiss"	"Smoking status (missing set to non)"	2.0496125	.03781893	38.893374	0	1.9768131	2.1250929	"model3"	"ons"	"eth5"
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model3"	"ons"	"eth5"
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.0928351	.01437474	6.7491176	1.487e-11	1.0650212	1.1213754	"model3"	"ons"	"eth5"
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"ons"	"eth5"
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.7367936	.02288536	41.894941	0	1.6925134	1.7822324	"model3"	"ons"	"eth5"
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.5490708	.01896619	35.745668	7.72e-280	1.5123402	1.5866934	"model3"	"ons"	"eth5"
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"ons"	"eth5"
"2.diabcat"	"Diabetes and HbA1c combined"	1.9876476	.19871583	6.87121	6.366e-12	1.6339554	2.4179015	"model3"	"ons"	"eth5"
"3.diabcat"	"Diabetes and HbA1c combined"	2.2462218	.14280769	12.728685	4.097e-37	1.9830604	2.544306	"model3"	"ons"	"eth5"
"4.diabcat"	"Diabetes and HbA1c combined"	1.2346328	.01920984	13.546594	8.299e-42	1.1975505	1.2728633	"model3"	"ons"	"eth5"
"5.diabcat"	"Diabetes and HbA1c combined"	1.4552017	.02961288	18.434913	6.893e-76	1.3983037	1.5144149	"model3"	"ons"	"eth5"
"6.diabcat"	"Diabetes and HbA1c combined"	2.5010588	.07454963	30.754761	1.06e-207	2.3591304	2.6515258	"model3"	"ons"	"eth5"
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"ons"	"eth5"
"1.cancer"	"Cancer"	3.7823631	.04302815	116.94351	0	3.6989627	3.8676439	"model3"	"ons"	"eth5"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.chronic_liver_disease"	"Chronic liver disease"	3.2141836	.09263981	40.509532	0	3.0376462	3.4009808	"model3"	"ons"	"eth5"
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth5"
"1.stroke"	"Stroke"	1.5103303	.02374376	26.228034	1.27e-151	1.4645031	1.5575916	"model3"	"ons"	"eth5"
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth5"
"1.dementia"	"Dementia"	1.8985034	.06064376	20.069102	1.375e-89	1.7832881	2.0211626	"model3"	"ons"	"eth5"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.other_neuro"	"Neurological disease"	2.0534195	.05407193	27.323761	2.21e-164	1.9501289	2.1621811	"model3"	"ons"	"eth5"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth5"
"1.egfr60"	"CKD defined by egfr<60"	1.2495318	.01644981	16.921586	3.119e-64	1.2177032	1.2821924	"model3"	"ons"	"eth5"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth5"
"1.esrf"	"end stage renal failure"	3.4156179	.16522991	25.392515	3.05e-142	3.1066516	3.7553118	"model3"	"ons"	"eth5"
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"ons"	"eth5"
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.3272917	.062071	6.0545208	1.408e-09	1.2110437	1.4546984	"model3"	"ons"	"eth5"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth5"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0785026	.02055911	3.9644856	.00007355	1.0389509	1.1195599	"model3"	"ons"	"eth5"
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"severe"	""
"2.eth5"	"Eth 5 categories"	.76901585	.00487935	-41.394281	0	.75951172	.77863891	"crude"	"severe"	""
"3.eth5"	"Eth 5 categories"	.87644163	.0088426	-13.071905	4.766e-39	.85928068	.8939453	"crude"	"severe"	""
"4.eth5"	"Eth 5 categories"	.86025806	.01230809	-10.520603	6.943e-26	.83646974	.88472289	"crude"	"severe"	""
"5.eth5"	"Eth 5 categories"	.58365691	.0073766	-42.603012	0	.56937664	.59829534	"crude"	"severe"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"severe"	""
"2.eth5"	"Eth 5 categories"	.92462791	.00615333	-11.775321	5.232e-32	.91264592	.93676721	"model0"	"severe"	""
"3.eth5"	"Eth 5 categories"	1.0706164	.01098738	6.6488139	2.955e-11	1.0492967	1.0923693	"model0"	"severe"	""
"4.eth5"	"Eth 5 categories"	.99834411	.01437126	-.11512676	.90834465	.97057061	1.0269124	"model0"	"severe"	""
"5.eth5"	"Eth 5 categories"	.68790591	.00878283	-29.30124	1.00e-188	.67090547	.70533713	"model0"	"severe"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"severe"	""
"1.male"	"Male"	.95978146	.0029939	-13.159683	1.497e-39	.95393143	.96566736	"model0"	"severe"	""
"age1"	"Age spline 1"	.98825955	.00045109	-25.873563	1.32e-147	.98737583	.98914406	"model0"	"severe"	""
"age2"	"Age spline 2"	.98910325	.00148617	-7.2919847	3.054e-13	.98619469	.99202039	"model0"	"severe"	""
"age3"	"Age spline 3"	1.1526145	.00482224	33.948777	1.27e-252	1.1432017	1.1621047	"model0"	"severe"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"severe"	""
"2.eth5"	"Eth 5 categories"	.854504	.00574232	-23.397716	4.51e-121	.84332305	.86583318	"model1"	"severe"	""
"3.eth5"	"Eth 5 categories"	.9591746	.00993808	-4.0229554	.00005747	.93989276	.97885201	"model1"	"severe"	""
"4.eth5"	"Eth 5 categories"	.94762881	.0137363	-3.7109869	.00020645	.92108501	.97493756	"model1"	"severe"	""
"5.eth5"	"Eth 5 categories"	.66163392	.00849559	-32.167652	5.00e-227	.64519065	.67849626	"model1"	"severe"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"severe"	""
"1.male"	"Male"	.95890771	.00300558	-13.387169	7.187e-41	.95303494	.96481666	"model1"	"severe"	""
"age1"	"Age spline 1"	.98901286	.00045498	-24.015223	1.93e-127	.98812151	.98990502	"model1"	"severe"	""
"age2"	"Age spline 2"	.9913164	.00149925	-5.7667433	8.082e-09	.98838227	.99425923	"model1"	"severe"	""
"age3"	"Age spline 3"	1.1435143	.00481167	31.870907	6.76e-223	1.1341224	1.152984	"model1"	"severe"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"severe"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1325543	.00611614	23.049715	1.48e-117	1.1206301	1.1446054	"model1"	"severe"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2666586	.00674788	44.371862	0	1.2535018	1.2799535	"model1"	"severe"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4478219	.0075816	70.668645	0	1.4330382	1.462758	"model1"	"severe"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.7187648	.0090955	102.34659	0	1.70103	1.7366844	"model1"	"severe"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"severe"	""
"2.eth5"	"Eth 5 categories"	.93581991	.007121	-8.7171756	2.852e-18	.92196657	.94988142	"model2"	"severe"	""
"3.eth5"	"Eth 5 categories"	1.061892	.01237197	5.1543121	2.546e-07	1.0379182	1.0864196	"model2"	"severe"	""
"4.eth5"	"Eth 5 categories"	1.0068403	.01631935	.42058215	.67406023	.97535767	1.0393391	"model2"	"severe"	""
"5.eth5"	"Eth 5 categories"	.78487324	.01127197	-16.86682	7.893e-64	.76308863	.80727976	"model2"	"severe"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"severe"	""
"1.male"	"Male"	.94493089	.00329558	-16.24119	2.579e-59	.93849369	.95141224	"model2"	"severe"	""
"age1"	"Age spline 1"	.98559661	.00056423	-25.342619	1.08e-141	.98449135	.98670311	"model2"	"severe"	""
"age2"	"Age spline 2"	.97484038	.00176779	-14.051722	7.518e-45	.97138174	.97831134	"model2"	"severe"	""
"age3"	"Age spline 3"	1.1776579	.00586366	32.842924	1.44e-236	1.1662213	1.1892068	"model2"	"severe"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"severe"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0906242	.00637219	14.847631	7.207e-50	1.0782062	1.1031853	"model2"	"severe"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1819017	.00683676	28.891605	1.52e-183	1.1685775	1.1953777	"model2"	"severe"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2888898	.00737934	44.325891	0	1.2745074	1.3034345	"model2"	"severe"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4522899	.00850127	63.744555	0	1.4357229	1.469048	"model2"	"severe"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.009952	.00031031	32.230544	6.59e-228	1.009344	1.0105604	"model2"	"severe"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0125078	.00004696	268.03227	0	1.0124158	1.0125998	"model2"	"severe"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"severe"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1122453	.00448568	26.37763	2.47e-153	1.1034882	1.1210719	"model2"	"severe"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.4044246	.00682966	69.839748	0	1.3911024	1.4178745	"model2"	"severe"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model2"	"severe"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.1379264	.00505614	29.079276	6.56e-186	1.1280595	1.1478795	"model2"	"severe"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model2"	"severe"	""
"chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4606049	.00862517	64.155354	0	1.4437973	1.4776081	"model2"	"severe"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"severe"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.5280722	.0080768	80.219042	0	1.5123237	1.5439848	"model2"	"severe"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model2"	"severe"	""
"2.diabcat"	"Diabetes and HbA1c combined"	1.3646099	.05174248	8.198571	2.433e-16	1.2668732	1.4698868	"model2"	"severe"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.803602	.03608467	29.478965	5.36e-191	1.734246	1.8757316	"model2"	"severe"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.0666085	.00720219	9.5497508	1.300e-21	1.0525854	1.0808183	"model2"	"severe"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.2478579	.01010009	27.357292	8.84e-165	1.2282183	1.2678116	"model2"	"severe"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.4988445	.02047272	29.628403	6.44e-193	1.4592511	1.5395123	"model2"	"severe"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"severe"	""
"1.cancer"	"Cancer"	1.3660738	.00794225	53.654114	0	1.3505957	1.3817294	"model2"	"severe"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"severe"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.8811511	.02502936	47.490984	0	1.8327286	1.930853	"model2"	"severe"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"severe"	""
"1.stroke"	"Stroke"	1.5704324	.01155074	61.365422	0	1.5479557	1.5932354	"model2"	"severe"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"severe"	""
"1.dementia"	"Dementia"	1.8382217	.02920664	38.31687	0	1.7818599	1.8963663	"model2"	"severe"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"severe"	""
"1.other_neuro"	"Neurological disease"	1.6748251	.01886464	45.785223	0	1.6382562	1.7122103	"model2"	"severe"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"severe"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1192669	.00715536	17.624853	1.588e-69	1.1053302	1.1333794	"model2"	"severe"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"severe"	""
"1.esrf"	"end stage renal failure"	1.998551	.05084954	27.214436	4.38e-163	1.9013319	2.1007411	"model2"	"severe"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model2"	"severe"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.2174406	.02252766	10.632815	2.097e-26	1.1740783	1.2624044	"model2"	"severe"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"severe"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1032764	.00733973	14.773685	2.165e-49	1.0889842	1.1177562	"model2"	"severe"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"severe"	""
"2.eth5"	"Eth 5 categories"	.9434138	.00786413	-6.987947	2.789e-12	.92812561	.95895381	"model3"	"severe"	""
"3.eth5"	"Eth 5 categories"	1.0630588	.0130394	4.9853869	6.184e-07	1.0378068	1.0889252	"model3"	"severe"	""
"4.eth5"	"Eth 5 categories"	1.0008939	.01711788	.05224094	.95833671	.96789951	1.0350129	"model3"	"severe"	""
"5.eth5"	"Eth 5 categories"	.78944789	.01201266	-15.537139	1.945e-54	.76625114	.81334689	"model3"	"severe"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"severe"	""
"1.male"	"Male"	.94480606	.00356196	-15.059656	2.983e-51	.93785047	.95181324	"model3"	"severe"	""
"age1"	"Age spline 1"	.98382175	.00059943	-26.769983	7.23e-158	.98264759	.98499731	"model3"	"severe"	""
"age2"	"Age spline 2"	.98164517	.00192671	-9.4385696	3.779e-21	.97787615	.98542871	"model3"	"severe"	""
"age3"	"Age spline 3"	1.144331	.00620335	24.870253	1.56e-136	1.132237	1.1565541	"model3"	"severe"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"severe"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0906268	.00691815	13.676306	1.407e-42	1.0771515	1.1042708	"model3"	"severe"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1773244	.00739467	25.990573	6.33e-149	1.16292	1.1919073	"model3"	"severe"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2826531	.00797116	40.055868	0	1.2671246	1.2983718	"model3"	"severe"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.4539197	.00924921	58.831892	0	1.4359041	1.4721613	"model3"	"severe"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"severe"	""
"2.hh_total_cat"	"Number of people in household"	.99579946	.00432889	-.96831062	.33288926	.98735104	1.0043202	"model3"	"severe"	""
"3.hh_total_cat"	"Number of people in household"	1.0395256	.00854937	4.7133983	2.436e-06	1.0229034	1.0564178	"model3"	"severe"	""
"0o.carehome"	"Care home y/n"	1	0			1	1	"model3"	"severe"	""
"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0106643	.00033324	32.172103	4.34e-227	1.0100114	1.0113177	"model3"	"severe"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0124162	.00005	249.88453	0	1.0123183	1.0125142	"model3"	"severe"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"severe"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1157687	.00488575	25.016688	4.02e-138	1.1062338	1.1253858	"model3"	"severe"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.4129412	.00734031	66.538897	0	1.3986275	1.4274015	"model3"	"severe"	""
"0b.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1	0			1	1	"model3"	"severe"	""
"1.htdiag_or_highbp"	"High blood pressure or hypertension diagnosis"	1.1477771	.00552871	28.61332	4.59e-180	1.136992	1.1586645	"model3"	"severe"	""
"1o.asthma"	"Asthma category"	1	0			1	1	"model3"	"severe"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"severe"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4742349	.0095493	59.921518	0	1.455637	1.4930705	"model3"	"severe"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"severe"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.5602682	.00906366	76.580224	0	1.5426045	1.5781342	"model3"	"severe"	""
"1b.diabcat"	"Diabetes and HbA1c combined"	1	0			1	1	"model3"	"severe"	""
"2.diabcat"	"Diabetes and HbA1c combined"	1.3524939	.05548642	7.3601052	1.838e-13	1.2479999	1.4657372	"model3"	"severe"	""
"3.diabcat"	"Diabetes and HbA1c combined"	1.8080445	.03868867	27.67753	1.30e-168	1.7337842	1.8854854	"model3"	"severe"	""
"4.diabcat"	"Diabetes and HbA1c combined"	1.0639441	.00789493	8.3529988	6.655e-17	1.0485823	1.079531	"model3"	"severe"	""
"5.diabcat"	"Diabetes and HbA1c combined"	1.2509725	.01101013	25.44196	8.66e-143	1.2295781	1.2727392	"model3"	"severe"	""
"6.diabcat"	"Diabetes and HbA1c combined"	1.4987456	.02280426	26.593062	8.17e-156	1.4547099	1.5441142	"model3"	"severe"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"severe"	""
"1.cancer"	"Cancer"	1.3967515	.0089115	52.373149	0	1.3793941	1.4143274	"model3"	"severe"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"severe"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.8865418	.02699198	44.364066	0	1.8343734	1.9401939	"model3"	"severe"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"severe"	""
"1.stroke"	"Stroke"	1.5757056	.01303382	54.970722	0	1.5503658	1.6014597	"model3"	"severe"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"severe"	""
"1.dementia"	"Dementia"	1.7063378	.03705097	24.60882	1.02e-133	1.6352428	1.7805238	"model3"	"severe"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"severe"	""
"1.other_neuro"	"Neurological disease"	1.6331573	.02088489	38.357317	0	1.5927324	1.6746083	"model3"	"severe"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"severe"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1297301	.00808026	17.054291	3.248e-65	1.1140036	1.1456787	"model3"	"severe"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"severe"	""
"1.esrf"	"end stage renal failure"	2.0368613	.05545787	26.12873	1.72e-150	1.9310152	2.1485093	"model3"	"severe"	""
"0b.other_immuno"	"Immunosuppressed (combination algorithm)"	1	0			1	1	"model3"	"severe"	""
"1.other_immuno"	"Immunosuppressed (combination algorithm)"	1.202408	.02387074	9.2848097	1.620e-20	1.1565207	1.2501159	"model3"	"severe"	""
