parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2481107	.02697905	10.253142	1.146e-24	1.1963372	1.3021248	"model3"	"onsunderlyingdeath"
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.dm_type"	"Diabetes Type"	1.9407796	.1859162	6.9219956	4.453e-12	1.6085543	2.3416217	"model3"	"onsunderlyingdeath"
"2.dm_type"	"Diabetes Type"	1.3860437	.04750435	9.5249946	1.651e-21	1.2959952	1.4823489	"model3"	"onsunderlyingdeath"
"3.dm_type"	"Diabetes Type"	1.025061	.04642101	.54657237	.58467255	.93799844	1.1202045	"model3"	"onsunderlyingdeath"
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.cancer"	"Cancer"	1.2463778	.02989353	9.1827294	4.203e-20	1.1891433	1.306367	"model3"	"onsunderlyingdeath"
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.chronic_liver_disease"	"Chronic liver disease"	1.7800935	.12309089	8.3395217	7.459e-17	1.554474	2.0384599	"model3"	"onsunderlyingdeath"
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.stroke"	"Stroke"	1.3904815	.0380426	12.048923	1.965e-33	1.3178833	1.467079	"model3"	"onsunderlyingdeath"
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.dementia"	"Dementia"	2.1873448	.09698151	17.652947	9.658e-70	2.0052894	2.3859286	"model3"	"onsunderlyingdeath"
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.other_neuro"	"Neurological disease"	2.359581	.09730282	20.818128	2.965e-96	2.1763744	2.5582099	"model3"	"onsunderlyingdeath"
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.egfr60"	"CKD defined by egfr<60"	1.4300292	.03211952	15.925338	4.227e-57	1.3684417	1.4943886	"model3"	"onsunderlyingdeath"
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.esrf"	"end stage renal failure"	4.2777185	.32381976	19.199942	3.705e-82	3.6878814	4.9618937	"model3"	"onsunderlyingdeath"
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.4397777	.12402963	4.2311083	.00002325	1.2160984	1.7045989	"model3"	"onsunderlyingdeath"
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onsunderlyingdeath"
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2291224	.04047072	6.2654805	3.717e-10	1.1523066	1.311059	"model3"	"onsunderlyingdeath"
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onsunderlyingdeath"
"2.hh_total_cat"	"Number of people in household"	1.0653853	.03212111	2.1007298	.03566469	1.0042531	1.1302388	"model3"	"onsunderlyingdeath"
"3.hh_total_cat"	"Number of people in household"	1.7201518	.09541106	9.7790753	1.385e-22	1.5429558	1.9176973	"model3"	"onsunderlyingdeath"
"4.hh_total_cat"	"Number of people in household"	7.9564508	.32029548	51.519752	0	7.35281	8.6096483	"model3"	"onsunderlyingdeath"
"9.hh_total_cat"	"Number of people in household"	.92497779	.03019585	-2.3889012	.01689884	.86764861	.98609495	"model3"	"onsunderlyingdeath"
