parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2596281	.01555566	18.690491	5.917e-78	1.2295056	1.2904886	"modela"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.0951665	.05125857	1.9422644	.05210511	.99917192	1.2003837	"modela"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.188558	.02261681	9.0778704	1.107e-19	1.1450463	1.2337231	"modela"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0619253	.02307957	2.7645357	.00570039	1.0176401	1.1081377	"modela"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"positivetest"	""
"1.cancer"	"Cancer"	1.2607599	.01712856	17.055526	3.180e-65	1.2276316	1.2947822	"modela"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4490631	.05089331	10.560965	4.520e-26	1.3526698	1.5523256	"modela"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"positivetest"	""
"1.stroke"	"Stroke"	1.5034874	.02546619	24.075179	4.55e-128	1.454394	1.5542379	"modela"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"positivetest"	""
"1.dementia"	"Dementia"	2.852096	.08830113	33.851787	3.42e-251	2.6841753	3.0305218	"modela"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.7332593	.04351774	21.905984	2.28e-106	1.6500307	1.8206859	"modela"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3000209	.01793116	19.022748	1.105e-80	1.2653473	1.3356447	"modela"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.5870931	.18681045	37.403013	3.49e-306	4.2351829	4.9682442	"modela"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.94661009	.03950922	-1.3145945	.18864621	.87225612	1.0273022	"modela"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0493675	.01635513	3.0917831	.00198958	1.0177967	1.0819176	"modela"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.2439081	.01182427	22.96066	1.15e-116	1.2209475	1.2673005	"modela"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.305634	.02119245	16.430282	1.161e-60	1.2647513	1.3478382	"modela"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	2.8162962	.06999108	41.663263	0	2.6824036	2.9568721	"modela"	"positivetest"	""
"9.hh_total_cat"	"Number of people in household"	1.0862995	.01322609	6.7987308	1.055e-11	1.0606837	1.112534	"modela"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"modelb"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	1.0816239	.05827264	1.4563962	.14528314	.97323492	1.2020842	"modelb"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	1.0371662	.01642626	2.3041443	.02121454	1.0054659	1.069866	"modelb"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	1.1863456	.09049428	2.2401413	.02508175	1.0216019	1.3776559	"modelb"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	1.8567385	.12364206	9.2928701	1.502e-20	1.6295526	2.1155977	"modelb"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.7048492	.12166228	7.475589	7.686e-14	1.4823204	1.9607843	"modelb"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	1.195686	.07512482	2.8445072	.00444802	1.0571491	1.3523778	"modelb"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	2.1759147	.03773045	44.835488	0	2.1032069	2.251136	"modelb"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	2.2030273	.0421473	41.284314	0	2.1219497	2.2872028	"modelb"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.0907991	.05763786	1.6447861	.10001392	.9834839	1.2098243	"modelb"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	2.0675582	.05039949	29.798096	4.13e-195	1.9710996	2.1687372	"modelb"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	1.4130768	.06166726	7.9231479	2.316e-15	1.297236	1.5392621	"modelb"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	1.8229293	.05078734	21.551988	5.07e-103	1.7260568	1.9252385	"modelb"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	1.3933852	.07213203	6.4081975	1.473e-10	1.2589447	1.5421824	"modelb"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.4717497	.039915	-8.8795877	6.711e-19	.3996603	.55684235	"modelb"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	1.4252754	.04387891	11.510492	1.168e-30	1.3418176	1.5139241	"modelb"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	1.042542	.01022188	4.2491577	.00002146	1.0226988	1.0627703	"modelb"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"positivetest"	""
"1.male"	"Male"	.86505671	.00688436	-18.215035	3.922e-74	.85166831	.87865559	"modelb"	"positivetest"	""
"age1"	"Age spline 1"	1.0316864	.00119799	26.864357	5.73e-159	1.029341	1.0340371	"modelb"	"positivetest"	""
"age2"	"Age spline 2"	.87108376	.00321439	-37.402001	3.63e-306	.8648064	.87740668	"modelb"	"positivetest"	""
"age3"	"Age spline 3"	1.5343696	.01529434	42.950104	0	1.5046841	1.5646407	"modelb"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0742178	.01405028	5.4736433	4.409e-08	1.0470297	1.1021119	"modelb"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1498249	.01475549	10.879117	1.450e-27	1.1212653	1.1791119	"modelb"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3320503	.01666195	22.921967	2.81e-116	1.2997905	1.3651107	"modelb"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6039841	.0198227	38.232293	0	1.5655991	1.6433103	"modelb"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	.89963824	.02602842	-3.6555439	.00025664	.85004293	.95212716	"modelb"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	.99368594	.02874172	-.2189878	.82665955	.93892022	1.0516461	"modelb"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.1806801	.03478175	5.6380107	1.720e-08	1.1144398	1.2508575	"modelb"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.331583	.04136698	9.2180632	3.025e-20	1.2529243	1.41518	"modelb"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5125545	.05010591	12.49144	8.313e-36	1.4174689	1.6140185	"modelb"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	.95609758	.02857492	-1.5021665	.1330541	.90170055	1.0137762	"modelb"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	.97717323	.0212578	-1.0614565	.28848247	.93638445	1.0197388	"modelb"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.057573	.0347362	1.7042558	.08833331	.99163638	1.1278939	"modelb"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.1334644	.03558334	3.9906045	.00006591	1.0658246	1.2053967	"modelb"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.3679355	.03943927	10.866779	1.660e-27	1.2927794	1.4474608	"modelb"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.89425286	.00854146	-11.701474	1.253e-31	.87766763	.9111515	"modelb"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0089268	.00027736	32.327801	2.85e-229	1.0083833	1.0094706	"modelb"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0328248	.00888837	3.7529599	.00017476	1.01555	1.0503934	"modelb"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.60445352	.00798745	-38.097309	0	.58899939	.62031312	"modelb"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.98562659	.0104894	-1.3603843	.17370833	.96528067	1.0064013	"modelb"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.91908166	.01277034	-6.0728528	1.257e-09	.89438999	.94445499	"modelb"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.90530359	.0104636	-8.6073659	7.476e-18	.88502585	.92604593	"modelb"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.90395036	.01153529	-7.9132522	2.508e-15	.881622	.92684422	"modelb"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.70936393	.00959417	-25.388962	3.34e-142	.69080675	.72841962	"modelb"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"positivetest"	""
"1.asthma"	"Asthma category"	.99632586	.01023579	-.35829022	.72012614	.97646471	1.016591	"modelb"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.4924941	.02151799	27.775238	8.64e-170	1.4509099	1.5352701	"modelb"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.279884	.01580551	19.98267	7.794e-89	1.2492777	1.3112402	"modelb"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	1.1050296	.05170883	2.1342912	.03281895	1.0081908	1.21117	"modelb"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.2008639	.02281757	9.6332612	5.786e-22	1.1569648	1.2464287	"modelb"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0047021	.02165291	.21766754	.82768816	.963147	1.0480501	"modelb"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"positivetest"	""
"1.cancer"	"Cancer"	1.2485907	.01696816	16.336857	5.396e-60	1.2157727	1.2822946	"modelb"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.4521748	.05101001	10.620498	2.393e-26	1.355561	1.5556745	"modelb"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"positivetest"	""
"1.stroke"	"Stroke"	1.5216634	.02574924	24.808517	7.26e-136	1.4720236	1.5729772	"modelb"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"positivetest"	""
"1.dementia"	"Dementia"	2.8429482	.08797112	33.765975	6.23e-250	2.6756524	3.0207043	"modelb"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.7401502	.04367387	22.072545	5.80e-108	1.6566222	1.8278897	"modelb"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2930818	.01779396	18.678176	7.452e-78	1.2586724	1.3284319	"modelb"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"positivetest"	""
"1.esrf"	"end stage renal failure"	4.5657074	.18554571	37.367407	1.32e-305	4.2161505	4.9442456	"modelb"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.95143418	.03961656	-1.1956346	.23183917	.87687108	1.0323376	"modelb"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0570504	.01647623	3.5595327	.00037152	1.0252459	1.0898415	"modelb"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.2618839	.01195391	24.554436	3.88e-133	1.2386708	1.285532	"modelb"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.3065907	.02113337	16.533566	2.103e-61	1.2658197	1.3486748	"modelb"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	2.7035992	.06689713	40.195394	0	2.5756118	2.8379465	"modelb"	"positivetest"	""
"9.hh_total_cat"	"Number of people in household"	1.096466	.0133055	7.5890446	3.223e-14	1.0706954	1.1228569	"modelb"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"modela"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	.37246572	.1670062	-2.2026187	.02762163	.15467657	.8969084	"modela"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	1.4617437	.1164418	4.7656577	1.882e-06	1.2504459	1.7087461	"modela"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	2.3716098	.71987194	2.8450179	.00444089	1.3081931	4.299467	"modela"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	5.2734934	1.1412258	7.6831427	1.552e-14	3.4505763	8.0594457	"modela"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	3.3452832	1.0640939	3.7962827	.00014688	1.7933953	6.2400741	"modela"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	2.548966	.66474749	3.5878831	.00033337	1.5288973	4.2496169	"modela"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	2.1890491	.20006852	8.5723041	1.014e-17	1.8300366	2.6184917	"modela"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	2.0785174	.21673536	7.0166555	2.272e-12	1.6943201	2.5498338	"modela"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	2.3272973	.47949293	4.0999267	.00004133	1.5540997	3.4851773	"modela"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	3.2187332	.34576964	10.881985	1.405e-27	2.6076265	3.973055	"modela"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	2.3548612	.38070141	5.2978416	1.172e-07	1.7153582	3.2327775	"modela"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	4.2629299	.43530402	14.199418	9.238e-46	3.4897053	5.2074802	"modela"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	2.5669725	.50409089	4.8006319	1.582e-06	1.7468916	3.7720416	"modela"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	3.2436874	.77493012	4.9254531	8.417e-07	2.0308764	5.1807723	"modela"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	3.4953771	.41538084	10.53072	6.236e-26	2.7691063	4.4121315	"modela"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	1.1680002	.05719039	3.1715526	.00151626	1.0611197	1.2856462	"modela"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"modela"	"icu"	""
"1.male"	"Male"	2.4276808	.09860453	21.836709	1.04e-105	2.2419119	2.6288429	"modela"	"icu"	""
"age1"	"Age spline 1"	1.0773288	.011812	6.7934682	1.095e-11	1.0544247	1.1007304	"modela"	"icu"	""
"age2"	"Age spline 2"	1.03638	.029309	1.2635667	.20638557	.98049843	1.0954464	"modela"	"icu"	""
"age3"	"Age spline 3"	.70609125	.050794	-4.8377243	1.313e-06	.61323657	.81300574	"modela"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modela"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0125886	.06334264	.19998342	.84149355	.89574826	1.1446694	"modela"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1068168	.06782717	1.6561037	.09770082	.98155135	1.2480687	"modela"	"icu"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.269701	.07596715	3.9909499	.00006581	1.1292067	1.4276754	"modela"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2890634	.07995231	4.093861	.00004242	1.14151	1.4556897	"modela"	"icu"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modela"	"icu"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0348047	.30551291	.11588205	.90774602	.58016559	1.8457157	"modela"	"icu"	""
"3.bmicat_sa"	"BMI with SA categories"	1.9037667	.55534969	2.2070968	.0273073	1.0747535	3.3722408	"modela"	"icu"	""
"4.bmicat_sa"	"BMI with SA categories"	2.8221283	.82455679	3.5509182	.00038389	1.5917561	5.0035357	"modela"	"icu"	""
"5.bmicat_sa"	"BMI with SA categories"	3.8926573	1.1455231	4.6183961	3.867e-06	2.1865345	6.9300441	"modela"	"icu"	""
"6.bmicat_sa"	"BMI with SA categories"	5.6142709	1.6640754	5.8208704	5.854e-09	3.1404826	10.036686	"modela"	"icu"	""
"7.bmicat_sa"	"BMI with SA categories"	2.2411845	.66251019	2.7299897	.00633363	1.2556145	4.0003582	"modela"	"icu"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modela"	"icu"	""
"1.hba1ccat"	"HbA1c category"	1.2710328	.10930724	2.7887586	.00529105	1.0738768	1.5043851	"modela"	"icu"	""
"2.hba1ccat"	"HbA1c category"	1.7408965	.20002152	4.8252479	1.398e-06	1.389868	2.1805816	"modela"	"icu"	""
"3.hba1ccat"	"HbA1c category"	1.3844652	.16556665	2.720269	.00652288	1.0951858	1.7501541	"modela"	"icu"	""
"4.hba1ccat"	"HbA1c category"	2.3412224	.23845252	8.3522502	6.697e-17	1.9175564	2.8584934	"modela"	"icu"	""
"5.hba1ccat"	"HbA1c category"	.91035085	.04662503	-1.8338838	.06667124	.82340443	1.0064783	"modela"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0079505	.00140044	5.6996283	1.201e-08	1.0052094	1.010699	"modela"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modela"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1164637	.04449852	2.7640615	.00570868	1.0325677	1.2071762	"modela"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.36211313	.0289042	-12.725973	4.242e-37	.30967105	.42343617	"modela"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modela"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.1332858	.04879374	2.9060716	.00365998	1.0415758	1.2330709	"modela"	"icu"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modela"	"icu"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.90949016	.06744165	-1.2793925	.20075887	.78646364	1.0517617	"modela"	"icu"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.94319233	.05764869	-.9568761	.3386298	.83670839	1.063228	"modela"	"icu"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0159672	.06412732	.25096926	.80183788	.89774353	1.1497597	"modela"	"icu"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.53398119	.04491243	-7.4593367	8.696e-14	.45282726	.62967923	"modela"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modela"	"icu"	""
"1.asthma"	"Asthma category"	1.214307	.05729985	4.1149554	.00003873	1.1070382	1.3319698	"modela"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modela"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0107774	.11851749	11.851172	2.122e-32	1.7914027	2.2570167	"modela"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0255388	.05496667	.47050711	.63799275	.92327174	1.1391336	"modela"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3622617	.23146996	1.8194076	.06884927	.97640016	1.900611	"modela"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.0937461	.08794489	1.1144368	.26509184	.93427323	1.2804396	"modela"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.2569099	.10789797	2.6636308	.00773024	1.0622672	1.4872178	"modela"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"icu"	""
"1.cancer"	"Cancer"	1.2437485	.07781805	3.4863202	.00048971	1.1002089	1.4060152	"modela"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.84836056	.14496482	-.96238873	.33585437	.60691824	1.1858527	"modela"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"icu"	""
"1.stroke"	"Stroke"	1.373524	.11283589	3.8633865	.00011183	1.1692557	1.6134779	"modela"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"icu"	""
"1.dementia"	"Dementia"	.09832302	.09843949	-2.3167528	.0205172	.01381801	.69962452	"modela"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.3378386	.18226504	2.1363673	.03264949	1.024324	1.7473105	"modela"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2159399	.07884433	3.0152749	.00256746	1.0708244	1.3807211	"modela"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"icu"	""
"1.esrf"	"end stage renal failure"	6.1252932	.86279954	12.867003	6.903e-38	4.6475911	8.0728306	"modela"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0277133	.15407474	.18233866	.85531696	.76605483	1.3787454	"modela"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1971648	.08034738	2.6813212	.00733321	1.0496048	1.3654698	"modela"	"icu"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"icu"	""
"2.hh_total_cat"	"Number of people in household"	1.1330507	.04981088	2.8414195	.00449132	1.0395109	1.2350077	"modela"	"icu"	""
"3.hh_total_cat"	"Number of people in household"	1.2932064	.10082105	3.2980739	.00097351	1.1099576	1.5067086	"modela"	"icu"	""
"4.hh_total_cat"	"Number of people in household"	1.6531026	.27811979	2.9876997	.00281086	1.188756	2.2988302	"modela"	"icu"	""
"9.hh_total_cat"	"Number of people in household"	.97860376	.05692569	-.37181263	.71003236	.87315676	1.0967851	"modela"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"modelb"	"icu"	""
"2.ethnicity_16"	"Eth 16 categories"	.41660887	.18664411	-1.954446	.0506485	.17313441	1.0024752	"modelb"	"icu"	""
"3.ethnicity_16"	"Eth 16 categories"	1.5397452	.12066118	5.5078202	3.633e-08	1.32052	1.7953649	"modelb"	"icu"	""
"4.ethnicity_16"	"Eth 16 categories"	2.6350529	.79843318	3.1976518	.00138551	1.455028	4.7720758	"modelb"	"icu"	""
"5.ethnicity_16"	"Eth 16 categories"	5.9937804	1.2938292	8.2956822	1.080e-16	3.9260767	9.1504587	"modelb"	"icu"	""
"6.ethnicity_16"	"Eth 16 categories"	3.5619877	1.1318632	3.9977091	.00006396	1.910791	6.6400546	"modelb"	"icu"	""
"7.ethnicity_16"	"Eth 16 categories"	2.8046152	.72932608	3.965723	.00007317	1.6847001	4.6690009	"modelb"	"icu"	""
"8.ethnicity_16"	"Eth 16 categories"	2.3272322	.20119119	9.7706351	1.505e-22	1.9645027	2.7569368	"modelb"	"icu"	""
"9.ethnicity_16"	"Eth 16 categories"	2.266396	.23128489	8.0175781	1.079e-15	1.8555429	2.7682201	"modelb"	"icu"	""
"10.ethnicity_16"	"Eth 16 categories"	2.6388096	.54059853	4.7364366	2.175e-06	1.7661478	3.9426577	"modelb"	"icu"	""
"11.ethnicity_16"	"Eth 16 categories"	3.5950268	.37401883	12.298904	9.181e-35	2.9318717	4.4081798	"modelb"	"icu"	""
"12.ethnicity_16"	"Eth 16 categories"	2.7715051	.44170035	6.3962957	1.592e-10	2.0279534	3.7876809	"modelb"	"icu"	""
"13.ethnicity_16"	"Eth 16 categories"	4.9637357	.49607738	16.031152	7.743e-58	4.0807434	6.0377901	"modelb"	"icu"	""
"14.ethnicity_16"	"Eth 16 categories"	2.9802385	.58215437	5.5903219	2.266e-08	2.0322581	4.37042	"modelb"	"icu"	""
"15.ethnicity_16"	"Eth 16 categories"	3.5446673	.84567355	5.3041497	1.132e-07	2.2207465	5.6578572	"modelb"	"icu"	""
"16.ethnicity_16"	"Eth 16 categories"	3.8347443	.4462592	11.549992	7.383e-31	3.0526701	4.8171809	"modelb"	"icu"	""
"17.ethnicity_16"	"Eth 16 categories"	1.1571774	.05601371	3.0158519	.00256258	1.0524394	1.2723387	"modelb"	"icu"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"icu"	""
"1.male"	"Male"	2.4293806	.0986618	21.856548	6.73e-106	2.2435029	2.6306586	"modelb"	"icu"	""
"age1"	"Age spline 1"	1.0789814	.01182332	6.9372531	3.998e-12	1.0560551	1.1024053	"modelb"	"icu"	""
"age2"	"Age spline 2"	1.0319754	.02917105	1.1134755	.26550428	.97635615	1.0907631	"modelb"	"icu"	""
"age3"	"Age spline 3"	.71295152	.05127246	-4.7046965	2.542e-06	.6192203	.82087081	"modelb"	"icu"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"icu"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.97895144	.06100483	-.34137409	.73282198	.86639761	1.1061272	"modelb"	"icu"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0593847	.06424081	.95132855	.34143762	.94066953	1.1930822	"modelb"	"icu"	""
