eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.76479476	.73941981	-.27734989	.78151145	.11497017	5.0875024	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.55927995	.54377596	-.59767344	.55005785	.083181	3.7604026	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.52053186	.50106024	-.67827658	.49759634	.07890178	3.4340596	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.61500138	.60374529	-.49519407	.62046313	.08979532	4.2120981	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.65168601	.62775646	-.44451474	.65667047	.09864896	4.3051104	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.47885588	.46292807	-.76169114	.44624437	.07199729	3.1848833	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.59025188	.56893558	-.54695873	.58440708	.08924339	3.9039002	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.56570808	.54500954	-.59131246	.55431108	.08561212	3.7380882	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.73464452	.70888901	-.31957225	.74929261	.11084536	4.8689685	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.69406202	.66911252	-.3788111	.70482814	.1049047	4.5919973	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.57281889	.55234414	-.57783991	.56337221	.0865448	3.7913481	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.48149727	.46460499	-.75742741	.44879384	.07265321	3.1910442	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.54029867	.52107381	-.6383468	.52324795	.08160556	3.5772399	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.57337949	.55316881	-.5765292	.56425754	.08654541	3.798746	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.70285708	.67694581	-.36609814	.71429184	.10642547	4.6418221	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.72978325	.70359883	-.32673071	.74387157	.11028926	4.8289706	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.77997875	.75098141	-.25808339	.79634255	.11817522	5.1480068	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.63486784	.61141267	-.47176788	.63709248	.09614559	4.1921544	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.64011324	.62996493	-.45329671	.6503351	.09301439	4.4051781	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.47015355	.45370881	-.78205	.43418519	.0709269	3.1165095	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.55634896	.55609204	-.58663046	.55745192	.07844022	3.9459879	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.41658617	.40951141	-.89078997	.37304186	.06066791	2.8605575	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.43255463	.41948516	-.86415682	.38750175	.06464846	2.8941683	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.53518748	.5168061	-.64737262	.51739081	.08063795	3.5519953	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.5212564	.50446576	-.67319819	.50082121	.07821115	3.4740347	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.48797098	.47180051	-.74209088	.45803228	.07334993	3.2462971	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.7929569	.76600426	-.24014908	.81021468	.11939343	5.2664595	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	.85695594	.91033923	-.14531642	.88446105	.10683957	6.8736096	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.52883712	.5088379	-.66211421	.50789803	.08022516	3.4860473	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.00238969	.0027571	-5.2321515	1.675e-07	.00024904	.02293055	"model2"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.eth5"	"Eth 5 categories"	1.26147	.07923447	3.6980286	.00021728	1.1153519	1.4267305	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.eth5"	"Eth 5 categories"	1.1067701	.10456476	1.0737587	.28293085	.91968287	1.3319156	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.eth5"	"Eth 5 categories"	1.015552	.18274685	.08575974	.93165741	.71372336	1.4450219	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.eth5"	"Eth 5 categories"	1.2497892	.16982176	1.6409651	.10080466	.95758033	1.6311665	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"6.eth5"	"Eth 5 categories"	1.228961	.04091818	6.1922054	5.933e-10	1.1513236	1.3118338	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.male"	"Male"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.male"	"Male"	1.8439377	.05332327	21.159838	2.240e-99	1.7423326	1.9514679	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"age1"	"Age spline 1"	1.0051849	.01782526	.29162714	.77057172	.97084821	1.040736	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"age2"	"Age spline 2"	1.4108448	.05802867	8.368221	5.849e-17	1.3015742	1.5292889	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"age3"	"Age spline 3"	.38144102	.03684515	-9.977771	1.907e-23	.31565008	.46094476	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0524774	.04812158	1.1186436	.2632922	.96226345	1.1511491	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0624412	.04851948	1.326298	.18474101	.97147649	1.1619234	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1272915	.05091372	2.6529116	.00798008	1.0317916	1.2316305	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1703436	.05372877	3.4263202	.00061182	1.0696359	1.2805331	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.bmicat_sa"	"BMI with SA categories"	.8623642	.07494625	-1.7038453	.08840999	.72730169	1.0225083	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.bmicat_sa"	"BMI with SA categories"	.77034664	.06724223	-2.9891149	.00279787	.64921162	.914084	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.bmicat_sa"	"BMI with SA categories"	.85731718	.07694703	-1.7152278	.08630347	.71902401	1.0222089	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.bmicat_sa"	"BMI with SA categories"	1.0811259	.10445637	.80733252	.41947493	.89461206	1.3065251	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"6.bmicat_sa"	"BMI with SA categories"	1.267478	.13592413	2.2102708	.02708637	1.0272064	1.563951	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"7.bmicat_sa"	"BMI with SA categories"	1.0553325	.10083679	.56364261	.57299738	.87509905	1.2726865	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.hba1ccat"	"HbA1c category"	1.0700057	.05854962	1.2365722	.21624594	.96118992	1.1911404	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.hba1ccat"	"HbA1c category"	1.4474405	.11793281	4.5386771	5.661e-06	1.2338079	1.6980634	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.hba1ccat"	"HbA1c category"	1.1183525	.08908131	1.4042807	.16023527	.95670287	1.3073154	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.hba1ccat"	"HbA1c category"	1.1503106	.0882189	1.8259157	.06786297	.98977231	1.3368877	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.hba1ccat"	"HbA1c category"	1.0502647	.04043356	1.2738754	.20270758	.97393243	1.1325795	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0006012	.00090371	.66545415	.50576006	.99883152	1.002374	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.2143423	.03772344	6.2515107	4.065e-10	1.1426116	1.2905762	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.3015248	.0746758	4.5931794	4.365e-06	1.1630925	1.4564336	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.hypertension"	"Diagnosed hypertension"	1.0721723	.03395747	2.2002897	.02778635	1.0076406	1.1408369	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	.93439813	.04354288	-1.4560684	.14537372	.852837	1.0237594	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.84825934	.03431781	-4.0677734	.00004746	.78359527	.91825963	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.79921241	.0327999	-5.4611838	4.730e-08	.73744336	.86615531	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.59765477	.04574291	-6.7253698	1.751e-11	.51440085	.69438304	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.asthma"	"Asthma category"	1.0723429	.04064547	1.8427313	.06536825	.99556634	1.1550403	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.2759621	.04514947	6.8871819	5.691e-12	1.1904696	1.3675942	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0341506	.03186438	1.0898443	.27578172	.97354596	1.098528	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.dm_type"	"Diabetes Type"	1.3810516	.18650484	2.3906402	.01681903	1.0598855	1.7995374	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.dm_type"	"Diabetes Type"	1.1706734	.05618256	3.2834686	.00102538	1.0655778	1.2861343	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.dm_type"	"Diabetes Type"	1.0597074	.06740243	.91176923	.36189021	.9355037	1.2004013	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.cancer"	"Cancer"	1.1417312	.03917671	3.8627947	.0001121	1.0674714	1.221157	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.chronic_liver_disease"	"Chronic liver disease"	1.3785037	.134987	3.2780775	.00104517	1.1377737	1.6701674	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.stroke"	"Stroke"	.96470593	.03775118	-.91821678	.35850539	.89348128	1.0416083	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.dementia"	"Dementia"	.98103776	.06542832	-.28705167	.77407276	.86082836	1.1180337	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.other_neuro"	"Neurological disease"	1.4242846	.08757025	5.7522532	8.806e-09	1.2625884	1.6066888	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.egfr60"	"CKD defined by egfr<60"	1.3270075	.04258546	8.816282	1.183e-18	1.2461122	1.4131542	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.esrf"	"end stage renal failure"	1.0624158	.10230911	.62872614	.52952836	.8796807	1.2831104	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.686345	.19207438	4.5879225	4.477e-06	1.3489466	2.1081336	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1420254	.05354533	2.8324563	.00461919	1.0417562	1.2519456	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.hh_total_cat"	"Number of people in household"	.91849733	.03758942	-2.0773723	.03776721	.84770072	.9952066	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.hh_total_cat"	"Number of people in household"	.99169013	.07642661	-.10827701	.91377596	.85266105	1.1533884	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.hh_total_cat"	"Number of people in household"	1.0862865	.07092217	1.2676788	.20491268	.95580787	1.234577	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"9.hh_total_cat"	"Number of people in household"	.9086346	.0407607	-2.1358397	.03269248	.83215643	.99214138	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.58993115	.56700106	-.54909216	.5829422	.08967786	3.8807658	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.53935777	.51899696	-.64159649	.52113521	.08181036	3.5558673	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.78109569	.75442178	-.25579277	.79811086	.11764424	5.1860633	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.56949545	.55316984	-.57962035	.56217067	.08485744	3.8219991	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.53185787	.51144553	-.656578	.5114523	.08077232	3.5021005	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.62957731	.6174637	-.47178416	.63708086	.09209274	4.3040049	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.66582946	.64072933	-.42265475	.67254717	.10098333	4.3901195	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.48629428	.46964328	-.74650199	.45536423	.07325601	3.2281601	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.60344321	.58106081	-.52455988	.59988919	.09141278	3.9835099	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.57696534	.55529152	-.57143931	.56770189	.08748301	3.8051844	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.75143188	.72435226	-.2964583	.76688011	.11359602	4.9706834	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.71290922	.68659539	-.35137045	.72531045	.10795703	4.7077946	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.58545443	.56395332	-.55577817	.57836251	.08862421	3.8675312	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.49378429	.4759938	-.73203076	.46414979	.07464549	3.2664121	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.55048744	.53036936	-.61959481	.53552459	.08330169	3.6378183	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.58490795	.56372011	-.55645806	.57789776	.08845453	3.8677194	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.71790929	.69074693	-.34444423	.73051223	.10891145	4.7322274	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.74652092	.71901866	-.30351324	.76149876	.11303142	4.9304298	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.80063106	.77009104	-.23117312	.81718031	.1215346	5.2743015	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.64530629	.62084653	-.45528747	.64890244	.0979103	4.2530785	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.6560923	.64503509	-.42867837	.6681573	.09552319	4.5063101	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.48092849	.4636407	-.75933217	.44765388	.07269036	3.1818827	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.56374156	.56295118	-.57396407	.56599212	.07962912	3.9910595	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.4301684	.42244859	-.85899404	.39034381	.06276429	2.9482504	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.4462752	.43237183	-.8327636	.40497807	.06682204	2.9804769	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.54603924	.52675774	-.62721229	.53052009	.08242891	3.6171634	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.53481225	.51707038	-.64731352	.51742906	.08039658	3.5576655	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.5005232	.48345731	-.71653229	.47366274	.07537813	3.3235567	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.81209562	.78370668	-.21567674	.82923973	.1225072	5.3833513	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	.88024533	.93434244	-.1201694	.90434896	.10992336	7.0488366	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.5375281	.51668652	-.64581441	.51839956	.08169647	3.5367069	"model3"	"onscoviddeath"	""
"onscoviddeath_30"	"_cons"	"Constant"	.00232216	.00267994	-5.2555232	1.476e-07	.00024185	.02229669	"model3"	"onscoviddeath"	""
"ons_noncoviddeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"2.eth5"	"Eth 5 categories"	.53908287	.1116185	-2.9841982	.00284323	.35926264	.80890779	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"3.eth5"	"Eth 5 categories"	.37526497	.15633944	-2.3526105	.01864215	.16585107	.84909792	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"4.eth5"	"Eth 5 categories"	.5327745	.31057309	-1.080149	.28007585	.16996048	1.6700863	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"5.eth5"	"Eth 5 categories"	.61540389	.28017015	-1.0663667	.28625791	.25213917	1.5020354	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"6.eth5"	"Eth 5 categories"	.89724504	.11095065	-.87683071	.3805786	.70413189	1.1433208	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.94324477	.23763495	-.23192416	.81659692	.57567614	1.5455056	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.1924909	.34646112	.60593001	.54456123	.67476206	2.1074606	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.4092879	.29867592	-1.2241757	.22088596	.09791936	1.7107606	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.33427967	.33976141	-1.0780979	.28099006	.04559843	2.4505868	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.0769953	.28510232	.28020173	.77932274	.64103779	1.8094391	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.8233575	1.5073047	1.9441579	.05187642	.9915971	8.0388976	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.97625104	.33136657	-.0708119	.94354746	.50192658	1.8988158	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.126362	.47122324	.28442826	.7760822	.49610148	2.5573224	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	1.1130174	.39010416	.3054979	.75998697	.55996677	2.2122879	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.2939983	.36640597	.91022295	.36270494	.7428638	2.2540225	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	2.6773909	.88873157	2.9669352	.00300784	1.3968971	5.1316747	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.5946255	.56009067	1.3285604	.18399304	.80109801	3.1741814	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.8491593	.58097208	1.95661	.05039334	.99894678	3.4229953	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.2467212	.42369448	.6488717	.51642131	.6404586	2.4268764	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.3251126	.19650075	-1.8589813	.0630298	.09943987	1.0629359	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	2.0991206	.63277554	2.4598562	.01389927	1.1626379	3.7899225	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	1.2356995	.37338258	.7004077	.48367273	.68345723	2.2341608	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	3.0989274	.83302495	4.2076298	.00002581	1.8297817	5.2483587	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	2.806254	.67805763	4.2704846	.0000195	1.7476581	4.5060654	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.3149231	.4023593	.89471578	.37093904	.72183395	2.3953191	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	2.0932625	1.5357542	1.0068948	.31398532	.49696592	8.8169987	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.7853944	.59031783	1.7530977	.07958523	.93388901	3.4132891	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	3.5203486	2.5868594	1.7127216	.08676377	.83386711	14.861905	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.74180733	.75499434	-.29344913	.76917888	.1009155	5.4528602	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.47899613	.3496517	-1.0083498	.31328658	.11454664	2.0030032	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.6790228	.80963628	3.2607835	.00111105	1.4816035	4.8441862	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	2.2314825	.81221509	2.2052478	.02743671	1.093385	4.5542185	"crude"	"ons"	"eth5"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.99164103	.47826019	-.01740463	.98611382	.38532491	2.5520071	"crude"	"ons"	"eth5"
